name,version,category,releaseDate,rootPackage
Facebook,4.5.1,SocialMedia,1439416800000,com.facebook
Facebook,4.6.0,SocialMedia,1441922400000,com.facebook
Facebook,4.7.0,SocialMedia,1444168800000,com.facebook
Facebook,4.8.0,SocialMedia,1447196400000,com.facebook
Facebook,4.8.1,SocialMedia,1447282800000,com.facebook
Facebook,4.8.2,SocialMedia,1448319600000,com.facebook
Facebook,4.9.0,SocialMedia,1452639600000,com.facebook
JTwitter,3.1.9,SocialMedia,1447369200000,winterwell
LinkedIn,1.0.0,SocialMedia,1423695600000,com.linkedin.platform
LinkedIn,1.1.0,SocialMedia,1435701600000,com.linkedin.platform
LinkedIn,1.1.2,SocialMedia,1440021600000,com.linkedin.platform
LinkedIn,1.1.4,SocialMedia,1446418800000,com.linkedin.platform
Pinterest,1.0,SocialMedia,1437429600000,com.pinterest.android.pdk
Twitter4J,2.0.10,SocialMedia,1255298400000,twitter4j
Twitter4J,2.1.0,SocialMedia,1264201200000,twitter4j
Twitter4J,2.1.1,SocialMedia,1270072800000,twitter4j
Twitter4J,2.1.10,SocialMedia,1294268400000,twitter4j
Twitter4J,2.1.11,SocialMedia,1295391600000,twitter4j
Twitter4J,2.1.12,SocialMedia,1298156400000,twitter4j
Twitter4J,2.1.2,SocialMedia,1271541600000,twitter4j
Twitter4J,2.1.3,SocialMedia,1279836000000,twitter4j
Twitter4J,2.1.4,SocialMedia,1284156000000,twitter4j
Twitter4J,2.1.5,SocialMedia,1285970400000,twitter4j
Twitter4J,2.1.6,SocialMedia,1286488800000,twitter4j
Twitter4J,2.1.7,SocialMedia,1290466800000,twitter4j
Twitter4J,2.1.8,SocialMedia,1291676400000,twitter4j
Twitter4J,2.1.9,SocialMedia,1293922800000,twitter4j
Twitter4J,2.2.0,SocialMedia,1298415600000,twitter4j
Twitter4J,2.2.1,SocialMedia,1300489200000,twitter4j
Twitter4J,2.2.2,SocialMedia,1304028000000,twitter4j
Twitter4J,2.2.3,SocialMedia,1307570400000,twitter4j
Twitter4J,2.2.4,SocialMedia,1312236000000,twitter4j
Twitter4J,2.2.5,SocialMedia,1319320800000,twitter4j
Twitter4J,2.2.6,SocialMedia,1341957600000,twitter4j
Twitter4J,3.0.0,SocialMedia,1353452400000,twitter4j
Twitter4J,3.0.1,SocialMedia,1353538800000,twitter4j
Twitter4J,3.0.2,SocialMedia,1354402800000,twitter4j
Twitter4J,3.0.3,SocialMedia,1356217200000,twitter4j
Twitter4J,3.0.4,SocialMedia,1381183200000,twitter4j
Twitter4J,3.0.5,SocialMedia,1382824800000,twitter4j
Twitter4J,3.0.6,SocialMedia,1394319600000,twitter4j
Twitter4J,4.0.0,SocialMedia,1394665200000,twitter4j
Twitter4J,4.0.1,SocialMedia,1395183600000,twitter4j
Twitter4J,4.0.2,SocialMedia,1403560800000,twitter4j
Twitter4J,4.0.3,SocialMedia,1427497200000,twitter4j
Twitter4J,4.0.4,SocialMedia,1435010400000,twitter4j
Twitter4J,4.0.5,SocialMedia,1473717600000,twitter4j
Twitter4J,4.0.6,SocialMedia,1482620400000,twitter4j
TwitterCore,1.3.0,SocialMedia,1422486000000,com.twitter.sdk.android.core
TwitterCore,1.3.1,SocialMedia,1424905200000,com.twitter.sdk.android.core
TwitterCore,1.4.1,SocialMedia,1436997600000,com.twitter.sdk.android.core
TwitterCore,1.5.0,SocialMedia,1440972000000,com.twitter.sdk.android.core
TwitterCore,1.6.0,SocialMedia,1445205600000,com.twitter.sdk.android.core
TwitterCore,1.6.1,SocialMedia,1447282800000,com.twitter.sdk.android.core
TwitterCore,1.6.2,SocialMedia,1449183600000,com.twitter.sdk.android.core
TwitterCore,1.6.3,SocialMedia,1452553200000,com.twitter.sdk.android.core
TwitterCore,1.6.4,SocialMedia,1454540400000,com.twitter.sdk.android.core
TwitterCore,1.6.5,SocialMedia,1457046000000,com.twitter.sdk.android.core
TwitterCore,1.6.6,SocialMedia,1461708000000,com.twitter.sdk.android.core
TwitterCore,1.6.7,SocialMedia,1464732000000,com.twitter.sdk.android.core
TwitterCore,1.6.8,SocialMedia,1465941600000,com.twitter.sdk.android.core
TwitterCore,1.7.0,SocialMedia,1466632800000,com.twitter.sdk.android.core
WeChat,1.0.0,SocialMedia,0,com.tencent.mm
WeChat,2.0.0,SocialMedia,0,com.tencent.mm
flickrj,1.0.0,SocialMedia,1321916400000,com.gmail.yuyang226.flickr
flickrj,1.0.1,SocialMedia,1321916400000,com.gmail.yuyang226.flickr
flickrj,1.0.2,SocialMedia,1334095200000,com.gmail.yuyang226.flickr
flickrj,1.0.3,SocialMedia,1340056800000,com.gmail.yuyang226.flickr
flickrj,2.0.0,SocialMedia,1342648800000,com.googlecode.flickrjandroid
flickrj,2.0.1,SocialMedia,1355353200000,com.googlecode.flickrjandroid
flickrj,2.0.2,SocialMedia,1355353200000,com.googlecode.flickrjandroid
flickrj,2.0.3,SocialMedia,1356562800000,com.googlecode.flickrjandroid
flickrj,2.0.4,SocialMedia,1358550000000,com.googlecode.flickrjandroid
flickrj,2.0.5,SocialMedia,1361055600000,com.googlecode.flickrjandroid
flickrj,2.0.6,SocialMedia,1361919600000,com.googlecode.flickrjandroid
flickrj,2.0.7,SocialMedia,1367532000000,com.googlecode.flickrjandroid
flickrj,2.0.8,SocialMedia,1380578400000,com.googlecode.flickrjandroid
flickrj,2.1.0,SocialMedia,1402956000000,com.googlecode.flickrjandroid
vkontakte,1.2.2,SocialMedia,1407708000000,com.vk.sdk
vkontakte,1.3.0,SocialMedia,1407794400000,com.vk.sdk
vkontakte,1.3.1,SocialMedia,1407967200000,com.vk.sdk
vkontakte,1.3.10,SocialMedia,1437516000000,com.vk.sdk
vkontakte,1.3.2,SocialMedia,1408053600000,com.vk.sdk
vkontakte,1.3.3,SocialMedia,1413496800000,com.vk.sdk
vkontakte,1.3.4,SocialMedia,1416956400000,com.vk.sdk
vkontakte,1.3.6,SocialMedia,1418857200000,com.vk.sdk
vkontakte,1.3.7,SocialMedia,1423177200000,com.vk.sdk
vkontakte,1.3.8,SocialMedia,1427410800000,com.vk.sdk
vkontakte,1.3.9,SocialMedia,1427752800000,com.vk.sdk
vkontakte,1.5,SocialMedia,1437516000000,com.vk.sdk
vkontakte,1.5.1,SocialMedia,1437602400000,com.vk.sdk
vkontakte,1.5.10,SocialMedia,1440626400000,com.vk.sdk
vkontakte,1.5.2,SocialMedia,1438812000000,com.vk.sdk
vkontakte,1.5.3,SocialMedia,1439157600000,com.vk.sdk
vkontakte,1.5.4,SocialMedia,1439330400000,com.vk.sdk
vkontakte,1.5.5,SocialMedia,1439416800000,com.vk.sdk
vkontakte,1.5.7,SocialMedia,1440108000000,com.vk.sdk
vkontakte,1.5.9,SocialMedia,1440540000000,com.vk.sdk
vkontakte,1.6.0,SocialMedia,1443132000000,com.vk.sdk
vkontakte,1.6.1,SocialMedia,1444255200000,com.vk.sdk
vkontakte,1.6.2,SocialMedia,1446678000000,com.vk.sdk
vkontakte,1.6.3,SocialMedia,1451257200000,com.vk.sdk
vkontakte,1.6.4,SocialMedia,1458082800000,com.vk.sdk
vkontakte,1.6.5,SocialMedia,1458082800000,com.vk.sdk
vkontakte,1.6.6,SocialMedia,1458169200000,com.vk.sdk
vkontakte,1.6.7,SocialMedia,1460584800000,com.vk.sdk
vkontakte,1.6.8,SocialMedia,1482793200000,com.vk.sdk
Amazon Device Messaging,1.0.1,Utilities,1373407200000,com.amazon.device.messaging
Amazon GameCircle,2.3.0,Utilities,1391209200000,com.amazon.ags
Amazon GameCircle,2.4.2,Utilities,1406844000000,com.amazon.ags
Amazon GameCircle,2.4.3,Utilities,1450134000000,com.amazon.ags
Amazon In-App Billing,1.0.20,Utilities,0,com.amazon.inapp.purchasing
Amazon In-App Billing,1.0.3,Utilities,0,com.amazon.inapp.purchasing
Amazon In-App Billing,2.0.61,Utilities,1423004400000,com.amazon.device.iap
Amazon Maps,1.0.2,Utilities,0,com.amazon.geo.maps
Amazon Mobile Associates,1.0.73,Utilities,0,com.amazon.device.associates
Apache Commons Collections,1.0,Utilities,0,org.apache.commons.collections
Apache Commons Collections,2.0,Utilities,0,org.apache.commons.collections
Apache Commons Collections,2.1,Utilities,0,org.apache.commons.collections
Apache Commons Collections,2.1.1,Utilities,0,org.apache.commons.collections
Apache Commons Collections,3.0,Utilities,0,org.apache.commons.collections
Apache Commons Collections,3.1,Utilities,0,org.apache.commons.collections
Apache Commons Collections,3.2,Utilities,0,org.apache.commons.collections
Apache Commons Collections,3.2.1,Utilities,0,org.apache.commons.collections
Apache Commons Collections,3.2.2,Utilities,0,org.apache.commons.collections
Apache Commons Collections,4.0,Utilities,0,org.apache.commons.collections4
Apache Commons Collections,4.1,Utilities,0,org.apache.commons.collections4
Apache Commons IO,1.0,Utilities,1083967200000,org.apache.commons.io
Apache Commons IO,1.1,Utilities,1128981600000,org.apache.commons.io
Apache Commons IO,1.2,Utilities,1142722800000,org.apache.commons.io
Apache Commons IO,1.3,Utilities,1170111600000,org.apache.commons.io
Apache Commons IO,1.3.1,Utilities,1171321200000,org.apache.commons.io
Apache Commons IO,1.3.2,Utilities,1182895200000,org.apache.commons.io
Apache Commons IO,1.4,Utilities,1200783600000,org.apache.commons.io
Apache Commons IO,2.0,Utilities,1287352800000,org.apache.commons.io
Apache Commons IO,2.0.1,Utilities,1293318000000,org.apache.commons.io
Apache Commons IO,2.1,Utilities,1317592800000,org.apache.commons.io
Apache Commons IO,2.2,Utilities,1334008800000,org.apache.commons.io
Apache Commons IO,2.3,Utilities,1334008800000,org.apache.commons.io
Apache Commons IO,2.4,Utilities,1362265200000,org.apache.commons.io
Apache Commons Lang,1.0,Utilities,1040943600000,org.apache.commons.lang
Apache Commons Lang,1.0.1,Utilities,1040943600000,org.apache.commons.lang
Apache Commons Lang,2.0,Utilities,1062021600000,org.apache.commons.lang
Apache Commons Lang,2.1,Utilities,1118527200000,org.apache.commons.lang
Apache Commons Lang,2.2,Utilities,1159912800000,org.apache.commons.lang
Apache Commons Lang,2.3,Utilities,1171321200000,org.apache.commons.lang
Apache Commons Lang,2.4,Utilities,1205881200000,org.apache.commons.lang
Apache Commons Lang,2.5,Utilities,1266706800000,org.apache.commons.lang
Apache Commons Lang,2.6,Utilities,1362265200000,org.apache.commons.lang
Apache Commons Lang,3.0,Utilities,1311026400000,org.apache.commons.lang3
Apache Commons Lang,3.0.1,Utilities,1362265200000,org.apache.commons.lang3
Apache Commons Lang,3.1,Utilities,1362265200000,org.apache.commons.lang3
Apache Commons Lang,3.2,Utilities,1388530800000,org.apache.commons.lang3
Apache Commons Lang,3.2.1,Utilities,1389135600000,org.apache.commons.lang3
Apache Commons Lang,3.3,Utilities,1393887600000,org.apache.commons.lang3
Apache Commons Lang,3.3.1,Utilities,1395097200000,org.apache.commons.lang3
Apache Commons Lang,3.3.2,Utilities,1396994400000,org.apache.commons.lang3
Apache Commons Lang,3.4,Utilities,1428271200000,org.apache.commons.lang3
Apache HttpClient for Android,4.3.3,Utilities,1394838000000,org.apache.http
Apache HttpClient for Android,4.3.5,Utilities,1407708000000,org.apache.http
Apache HttpClient for Android,4.3.5.1,Utilities,1420930800000,org.apache.http
Apache James Mime4J,0.3,Utilities,1180389600000,org.apache.james.mime4j
Apache James Mime4J,0.4,Utilities,1219096800000,org.apache.james.mime4j
Apache James Mime4J,0.5,Utilities,1224021600000,org.apache.james.mime4j
Apache James Mime4J,0.6,Utilities,1236207600000,org.apache.james.mime4j
Apache James Mime4J,0.6.1,Utilities,1293836400000,org.apache.james.mime4j
Apache James Mime4J,0.7,Utilities,1311544800000,org.apache.james.mime4j
Apache James Mime4J,0.7.1,Utilities,1318543200000,org.apache.james.mime4j
Apache James Mime4J,0.7.2,Utilities,1325890800000,org.apache.james.mime4j
AppAuth,0.1,Utilities,1456441200000,net.openid.appauth
AppAuth,0.1.1,Utilities,1456700400000,net.openid.appauth
AppAuth,0.2.0,Utilities,1458860400000,net.openid.appauth
AppAuth,0.3.0,Utilities,1469397600000,net.openid.appauth
AppAuth,0.4.0,Utilities,1477432800000,net.openid.appauth
AppAuth,0.4.1,Utilities,1479250800000,net.openid.appauth
AppAuth,0.5.0,Utilities,1484866800000,net.openid.appauth
AppAuth,5.1.0,Utilities,1485298800000,net.openid.appauth
Bolts,1.1.1,Utilities,1408399200000,bolts
Bolts,1.1.2,Utilities,1408572000000,bolts
Bolts,1.1.3,Utilities,1412114400000,bolts
Bolts,1.1.4,Utilities,1418079600000,bolts
Bolts,1.2.0,Utilities,1427151600000,bolts
Bolts,1.2.1,Utilities,1436997600000,bolts
CacheWord,0.1,Utilities,1411682400000,info.guardianproject.cacheword
Dagger,1.0.0,Utilities,1367877600000,dagger
Dagger,1.0.1,Utilities,1370296800000,dagger
Dagger,1.1.0,Utilities,1375740000000,dagger
Dagger,1.2.0,Utilities,1386975600000,dagger
Dagger,1.2.1,Utilities,1392591600000,dagger
Dagger,1.2.2,Utilities,1405980000000,dagger
Dagger,1.2.3,Utilities,1462226400000,dagger
Dagger,1.2.4,Utilities,1462226400000,dagger
Dagger,1.2.5,Utilities,1462831200000,dagger
Dagger2,2.0,Utilities,1428444000000,dagger
Dagger2,2.0.1,Utilities,1432764000000,dagger
Dagger2,2.0.2,Utilities,1446591600000,dagger
Dagger2,2.1,Utilities,1457564400000,dagger
Dagger2,2.10,Utilities,1489964400000,dagger
Dagger2,2.10-rc1,Utilities,1487631600000,dagger
Dagger2,2.10-rc2,Utilities,1488495600000,dagger
Dagger2,2.10-rc3,Utilities,1489100400000,dagger
Dagger2,2.10-rc4,Utilities,1489100400000,dagger
Dagger2,2.11,Utilities,1495663200000,dagger
Dagger2,2.11-rc1,Utilities,1492984800000,dagger
Dagger2,2.11-rc2,Utilities,1493762400000,dagger
Dagger2,2.2,Utilities,1459116000000,dagger
Dagger2,2.3,Utilities,1460066400000,dagger
Dagger2,2.4,Utilities,1461189600000,dagger
Dagger2,2.5,Utilities,1465855200000,dagger
Dagger2,2.6,Utilities,1469570400000,dagger
Dagger2,2.6.1,Utilities,1471989600000,dagger
Dagger2,2.7,Utilities,1473717600000,dagger
Dagger2,2.8,Utilities,1479769200000,dagger
Dagger2,2.9,Utilities,1486076400000,dagger
Digits,1.0.0,Utilities,1413324000000,com.digits.sdk
Digits,1.0.1,Utilities,1414623600000,com.digits.sdk
Digits,1.0.2,Utilities,1416438000000,com.digits.sdk
Digits,1.1.0,Utilities,1418598000000,com.digits.sdk
Digits,1.10.0,Utilities,1457046000000,com.digits.sdk
Digits,1.10.1,Utilities,1459375200000,com.digits.sdk
Digits,1.10.2,Utilities,1459807200000,com.digits.sdk
Digits,1.10.3,Utilities,1461708000000,com.digits.sdk
Digits,1.11.0,Utilities,1466632800000,com.digits.sdk
Digits,1.2.0,Utilities,1422486000000,com.digits.sdk
Digits,1.3.0,Utilities,1422745200000,com.digits.sdk
Digits,1.4.0,Utilities,1425164400000,com.digits.sdk
Digits,1.4.1,Utilities,1427839200000,com.digits.sdk
Digits,1.5.0,Utilities,1433714400000,com.digits.sdk
Digits,1.6.0,Utilities,1433800800000,com.digits.sdk
Digits,1.6.1,Utilities,1434924000000,com.digits.sdk
Digits,1.6.2,Utilities,1436911200000,com.digits.sdk
Digits,1.7.0,Utilities,1438639200000,com.digits.sdk
Digits,1.7.1,Utilities,1439935200000,com.digits.sdk
Digits,1.7.2,Utilities,1439935200000,com.digits.sdk
Digits,1.8.0,Utilities,1441058400000,com.digits.sdk
Digits,1.9.0,Utilities,1444946400000,com.digits.sdk
Digits,1.9.1,Utilities,1447282800000,com.digits.sdk
Digits,1.9.2,Utilities,1449097200000,com.digits.sdk
Digits,1.9.3,Utilities,1452553200000,com.digits.sdk
Digits,1.9.4,Utilities,1455145200000,com.digits.sdk
ExoPlayer,1.2.3,Utilities,1424818800000,com.google.android.exoplayer
ExoPlayer,1.2.4,Utilities,1427752800000,com.google.android.exoplayer
ExoPlayer,1.3.1,Utilities,1431381600000,com.google.android.exoplayer
ExoPlayer,1.3.2,Utilities,1431986400000,com.google.android.exoplayer
ExoPlayer,1.3.3,Utilities,1432245600000,com.google.android.exoplayer
ExoPlayer,1.4.0,Utilities,1436997600000,com.google.android.exoplayer
ExoPlayer,1.4.1,Utilities,1437084000000,com.google.android.exoplayer
ExoPlayer,1.4.2,Utilities,1438639200000,com.google.android.exoplayer
ExoPlayer,1.5.0,Utilities,1443477600000,com.google.android.exoplayer
ExoPlayer,1.5.1,Utilities,1444860000000,com.google.android.exoplayer
ExoPlayer,1.5.2,Utilities,1445900400000,com.google.android.exoplayer
ExoPlayer,1.5.3,Utilities,1449702000000,com.google.android.exoplayer
ExoPlayer,1.5.4,Utilities,1453417200000,com.google.android.exoplayer
ExoPlayer,1.5.5,Utilities,1454367600000,com.google.android.exoplayer
ExoPlayer,1.5.6,Utilities,1456095600000,com.google.android.exoplayer
ExoPlayer,1.5.7,Utilities,1460325600000,com.google.android.exoplayer
ExoPlayer,1.5.8,Utilities,1462831200000,com.google.android.exoplayer
ExoPlayer,1.5.9,Utilities,1465855200000,com.google.android.exoplayer
FasterXML-Jackson-Core,2.0.0,Utilities,1332630000000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.0.0-RC1,Utilities,1329606000000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.0.0-RC2,Utilities,1330988400000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.0.0-RC3,Utilities,1332457200000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.0.1,Utilities,1335045600000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.0.2,Utilities,1337032800000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.0.4,Utilities,1340748000000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.0.5,Utilities,1343426400000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.0.6,Utilities,1346882400000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.1.0,Utilities,1349733600000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.1.1,Utilities,1352674800000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.1.2,Utilities,1354575600000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.1.3,Utilities,1358550000000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.1.4,Utilities,1361919600000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.1.5,Utilities,1362265200000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.2.0,Utilities,1366668000000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.2.0-rc1,Utilities,1366236000000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.2.1,Utilities,1367618400000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.2.2,Utilities,1369605600000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.2.3,Utilities,1377208800000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.2.4,Utilities,1402437600000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.3.0,Utilities,1384383600000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.3.0-rc1,Utilities,1382738400000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.3.1,Utilities,1388185200000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.3.2,Utilities,1393628400000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.3.3,Utilities,1397080800000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.3.4,Utilities,1405634400000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.3.5,Utilities,1421190000000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.4.0,Utilities,1401314400000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.4.0-rc1,Utilities,1398463200000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.4.0-rc2,Utilities,1398808800000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.4.0-rc3,Utilities,1399500000000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.4.1,Utilities,1402869600000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.4.1.1,Utilities,1404856800000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.4.2,Utilities,1407967200000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.4.3,Utilities,1412287200000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.4.4,Utilities,1416870000000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.4.5,Utilities,1421190000000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.4.6,Utilities,1429826400000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.5.0,Utilities,1420153200000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.5.0-rc1,Utilities,1418943600000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.5.1,Utilities,1423263600000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.5.2,Utilities,1427666400000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.5.3,Utilities,1429826400000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.5.4,Utilities,1433887200000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.5.5,Utilities,1449529200000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.6.0,Utilities,1437084000000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.6.0-rc1,Utilities,1431986400000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.6.0-rc2,Utilities,1433800800000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.6.0-rc3,Utilities,1435183200000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.6.0-rc4,Utilities,1436565600000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.6.1,Utilities,1439157600000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.6.2,Utilities,1442268000000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.6.3,Utilities,1444600800000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.6.4,Utilities,1449529200000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.6.5,Utilities,1453158000000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.6.6,Utilities,1459807200000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.6.7,Utilities,1465077600000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.7.0,Utilities,1452380400000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.7.0-rc1,Utilities,1448492400000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.7.0-rc2,Utilities,1449874800000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.7.0-rc3,Utilities,1452034800000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.7.1,Utilities,1454367600000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.7.2,Utilities,1456527600000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.7.3,Utilities,1458082800000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.7.4,Utilities,1461880800000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.7.5,Utilities,1465596000000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.7.6,Utilities,1469224800000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.7.7,Utilities,1472162400000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.7.8,Utilities,1474840800000,com.fasterxml.jackson.core
FasterXML-Jackson-Core,2.7.9,Utilities,1486162800000,com.fasterxml.jackson.core
